2,52,8196,16384,0.999997227524095,1.4905852369993227,2,1,00 11
2,53,8196,16384,0.9999999837643073,1.511851020000904,2,1,00 11
2,54,8196,16384,0.9999538432924425,1.5344578759995784,3,0,00 10 11
2,55,8196,16384,0.9999708588575664,1.3947096770007192,2,1,00 11
2,56,8196,16384,0.9998020544860606,1.3175658750005823,3,0,00 10 11
2,57,8196,16384,0.999995577572578,1.3894821730009426,2,1,00 11
2,58,8196,16384,0.999898684893816,1.4744861850012967,2,1,00 11
2,59,8196,16384,0.9999575430700607,1.2875243159996899,3,0,00 10 11
2,60,8196,16384,0.9999862697865901,1.5936441129997547,2,1,00 11
2,61,8196,16384,0.9999941040188215,1.5194652459995268,3,0,00 10 11
2,62,8196,16384,0.999912400510299,1.4799855569999636,2,1,00 11
2,63,8196,16384,0.9999733513958023,1.422919810998792,2,1,00 11
2,64,8196,16384,0.9999924312414857,1.3531289130005462,3,0,00 10 11
2,65,8196,16384,0.9999690817730394,1.3013085359998513,3,0,00 10 11
2,66,8196,16384,0.9999534848273185,1.3645393930000864,2,1,00 11
2,67,8196,16384,0.9999045728217376,1.3734697170002619,3,0,00 10 11
2,68,8196,16384,0.9999718234786046,1.3352932170000713,3,0,00 10 11
2,69,8196,16384,0.9998884865781341,1.3827097129997128,2,1,00 11
2,70,8196,16384,0.9999313713993381,1.3756037080001988,2,1,00 11
2,71,8196,16384,0.9999716786896015,1.8363419420002174,3,0,00 10 11
2,72,8196,16384,0.9999552166981952,1.384738054999616,3,0,00 10 11
2,73,8196,16384,0.9998569074620113,1.4453438500004268,3,0,00 10 11
2,74,8196,16384,0.9999824322826184,1.5314350050011853,2,1,00 11
2,75,8196,16384,0.9999942042194127,1.5656503179998253,3,0,00 10 11
2,76,8196,16384,0.9998707866146741,1.4207004540003254,3,0,00 10 11
2,77,8196,16384,0.9999727128876311,1.4080686680008512,2,1,00 11
2,78,8196,16384,0.9999526835267203,1.3765381329994852,3,0,00 10 11
2,79,8196,16384,0.9999679491071649,1.476453114000833,2,1,00 11
2,80,8196,16384,0.9999199025890092,1.452224089000083,3,0,00 10 11
2,81,8196,16384,0.9999218128162107,1.6043291950009007,3,0,00 10 11
2,82,8196,16384,0.9998720012424182,1.4550015080003504,3,0,00 10 11
2,83,8196,16384,0.9999457451787094,1.3352906630007055,3,0,00 10 11
2,84,8196,16384,0.9999348858846455,1.4791923030006728,3,0,00 10 11
2,85,8196,16384,0.9999888661857003,1.3586606089993438,2,1,00 11
2,86,8196,16384,0.9999464652699642,1.3550245690003067,2,1,00 11
2,87,8196,16384,0.9999850194650782,1.4006088089990953,2,1,00 11
2,88,8196,16384,0.9999555437718324,1.424369320000551,2,1,00 11
2,89,8196,16384,0.999942378886045,1.3765315470009227,2,1,00 11
2,90,8196,16384,0.9999571736218996,1.3882035189999442,3,0,00 10 11
2,91,8196,16384,0.999960316386084,1.4241968850001285,2,1,00 11
2,92,8196,16384,0.9998902825404384,1.621996054000192,3,0,00 10 11
2,93,8196,16384,0.999989327268392,1.4359475210003438,2,1,00 11
2,94,8196,16384,0.9999649188489044,1.4078957490000903,3,0,00 10 11
2,95,8196,16384,0.9999923635472455,1.4210019080001075,2,1,00 11
2,96,8196,16384,0.9999807515171445,1.4244440579986986,3,0,00 10 11
2,97,8196,16384,0.999979420797061,1.471195362999424,2,1,00 11
2,98,8196,16384,0.9999729340037135,1.3791901519998646,2,1,00 11
2,99,8196,16384,0.9999892319283429,1.3802568090013665,2,1,00 11
2,100,8196,16384,0.9999551202395024,1.3622265190006146,2,1,00 11
2,101,8196,16384,0.9999358467741571,1.4054413169997133,3,0,00 10 11
2,102,8196,16384,0.9999751116053949,1.5085142659991106,3,0,00 10 11
2,103,8196,16384,0.9999752452372883,1.5279361819993937,2,1,00 11
2,104,8196,16384,0.9999908532290949,1.436463547999665,3,0,00 10 11
2,105,8196,16384,0.9999970806780077,1.4462155290002556,3,0,00 10 11
2,106,8196,16384,0.9999413748351054,1.4900200729989592,2,1,00 11
2,107,8196,16384,0.9999791482532123,1.3518311420011742,3,0,00 10 11
2,108,8196,16384,0.9999881299333738,1.4081961800002318,3,0,00 10 11
2,109,8196,16384,0.9999441244206948,1.3889460040008998,2,1,00 11
2,110,8196,16384,0.9999414452454012,1.3466170280007645,3,0,00 10 11
2,111,8196,16384,0.9999417203909085,1.316497914998763,2,1,00 11
2,112,8196,16384,0.9999495861653817,1.3973182829995494,2,1,00 11
2,113,8196,16384,0.999920945127149,1.5630949559999863,2,1,00 11
2,114,8196,16384,0.9999138762022018,1.5455753459991683,3,0,00 10 11
2,115,8196,16384,0.9999462916848116,1.4851539620012773,2,1,00 11
2,116,8196,16384,0.9999948858251558,1.5960368489995744,2,1,00 11
2,117,8196,16384,0.9999448509938584,1.4430659919999016,2,1,00 11
2,118,8196,16384,0.9999862890931595,1.4822719339990726,3,0,00 10 11
2,119,8196,16384,0.9999106499798948,1.3913643739997497,3,0,00 10 11
2,120,8196,16384,0.999962962595692,1.4317787309992127,2,1,00 11
2,121,8196,16384,0.9999803396444913,1.360692749000009,3,0,00 10 11
2,122,8196,16384,0.9999989350544123,1.6664998090000154,3,0,00 10 11
2,123,8196,16384,0.9999978364045065,1.7214718619998166,3,0,00 10 11
2,124,8196,16384,0.9999049709591503,1.5618350370004919,3,0,00 10 11
2,125,8196,16384,0.999945321998096,1.5655900040001143,3,0,00 10 11
2,126,8196,16384,0.9999932134028893,1.5052173799995217,2,1,00 11
2,127,8196,16384,0.9998821515592277,1.5753698400003486,3,0,00 10 11
