n,run_idx,phase_bits,phase1_shots,phase2_shots,fidelity,elapsed_s,support_size,support_hit,support_indices
5,27,4,4096,8192,0.7872972520407796,15.666216999990866,23,0,00000 00001 00010 00011 00100 00111 01000 01001 01010 01100 01111 10000 10010 10011 10101 10110 10111 11001 11011 11100 11101 11110 11111
5,28,4,4096,8192,0.7629240639739624,15.832784400001401,25,0,00000 00001 00010 00100 00101 00110 00111 01000 01010 01100 01111 10000 10010 10011 10100 10101 10110 10111 11000 11001 11011 11100 11101 11110 11111
5,29,4,4096,8192,0.7667359615809103,16.068087099993136,27,0,00000 00001 00010 00100 00101 00110 00111 01000 01010 01011 01100 01101 01111 10000 10001 10010 10100 10101 10111 11000 11001 11010 11011 11100 11101 11110 11111
5,30,4,4096,8192,0.8144686692003328,16.19594049999432,27,0,00000 00001 00010 00011 00100 00101 00111 01000 01001 01010 01011 01101 01110 01111 10000 10001 10010 10101 10110 10111 11000 11010 11011 11100 11101 11110 11111
5,31,4,4096,8192,0.7241409693576827,16.276344700003392,24,0,00000 00001 00010 00011 00100 00101 00110 00111 01000 01001 01011 01101 01110 01111 10000 10100 10110 10111 11001 11010 11011 11101 11110 11111
5,32,4,4096,8192,0.7812472702321417,15.95831650000764,24,0,00000 00001 00010 00011 00100 00101 00111 01000 01001 01010 01011 01100 01101 01111 10000 10001 10100 10111 11000 11010 11011 11101 11110 11111
5,33,4,4096,8192,0.740151819903058,15.802304600001662,25,0,00000 00001 00010 00100 00110 00111 01000 01001 01010 01101 01111 10000 10001 10010 10011 10100 10111 11000 11001 11010 11011 11100 11101 11110 11111
5,34,4,4096,8192,0.7695862465620068,15.904472199996235,27,0,00000 00001 00010 00011 00100 00101 00110 00111 01000 01001 01010 01011 01101 01111 10000 10001 10011 10101 10110 10111 11000 11001 11011 11100 11101 11110 11111
5,35,4,4096,8192,0.7458975872412132,15.615518599995994,23,0,00000 00001 00010 00011 00100 01000 01100 01101 01111 10000 10001 10010 10100 10101 10111 11000 11001 11010 11011 11100 11101 11110 11111
5,36,4,4096,8192,0.7717319650917399,15.929785799991805,26,0,00000 00001 00010 00011 00100 00101 00110 00111 01000 01011 01100 01110 01111 10000 10001 10010 10011 10100 10101 10110 10111 11001 11011 11101 11110 11111
5,37,4,4096,8192,0.7838055022383064,15.967222699997365,26,0,00000 00001 00010 00011 00100 00111 01000 01001 01010 01100 01101 01110 01111 10000 10010 10011 10101 10110 10111 11000 11010 11011 11100 11101 11110 11111
5,38,4,4096,8192,0.7868755160459593,16.056184900007793,24,0,00000 00001 00010 00100 01000 01001 01010 01011 01100 01111 10000 10001 10010 10011 10100 10101 10110 10111 11000 11011 11100 11101 11110 11111
5,39,4,4096,8192,0.7797500718468374,15.787184700006037,25,0,00000 00001 00010 00011 00100 00101 00110 00111 01000 01001 01010 01100 01110 01111 10000 10011 10100 10101 10111 11000 11010 11011 11101 11110 11111
5,40,4,4096,8192,0.8145841502131991,16.041015099996002,27,0,00000 00001 00010 00011 00100 00111 01000 01001 01010 01011 01110 01111 10000 10001 10010 10011 10100 10101 10111 11000 11001 11010 11011 11100 11101 11110 11111
5,41,4,4096,8192,0.7643213223658771,16.07620159999351,27,0,00000 00001 00010 00011 00100 00101 00110 00111 01000 01001 01010 01011 01111 10000 10010 10011 10100 10101 10110 10111 11000 11001 11011 11100 11101 11110 11111
5,42,4,4096,8192,0.774824671635551,15.745880400005262,24,0,00000 00001 00010 00011 00100 00110 00111 01000 01001 01101 01110 01111 10000 10001 10010 10011 10100 10111 11000 11010 11011 11101 11110 11111
5,43,4,4096,8192,0.7664055495888484,15.587043699997594,22,0,00000 00001 00010 00100 00101 00110 00111 01000 01001 01101 01110 01111 10000 10011 10101 10110 10111 11000 11011 11101 11110 11111
5,44,4,4096,8192,0.7345115894818448,15.5478504000057,21,0,00000 00001 00010 00100 00101 00110 01000 01001 01101 01111 10000 10100 10101 10111 11000 11010 11011 11100 11101 11110 11111
5,45,4,4096,8192,0.7669070174919933,16.31045190000441,29,0,00000 00001 00010 00011 00100 00101 00110 00111 01000 01001 01010 01011 01100 01101 01111 10000 10001 10010 10011 10101 10110 10111 11000 11010 11011 11100 11101 11110 11111
5,46,4,4096,8192,0.760062502126757,15.893464299995685,24,0,00000 00001 00010 00011 00100 00101 00111 01000 01001 01011 01110 01111 10000 10100 10101 10111 11000 11001 11010 11011 11100 11101 11110 11111
5,47,4,4096,8192,0.8071461148808445,15.480112799996277,21,0,00000 00001 00010 00100 00110 01000 01001 01010 01011 01101 01110 01111 10000 10011 10101 10111 11000 11011 11101 11110 11111
5,48,4,4096,8192,0.7595952393562081,15.963201999999,26,0,00000 00001 00010 00011 00100 00101 00110 01000 01001 01010 01011 01100 01101 01111 10000 10100 10101 10110 10111 11000 11001 11010 11011 11101 11110 11111
5,49,4,4096,8192,0.7627433642462894,15.905072599998675,25,0,00000 00001 00010 00100 00101 00111 01000 01001 01100 01101 01110 01111 10000 10001 10011 10100 10110 10111 11000 11001 11010 11011 11101 11110 11111
5,50,4,4096,8192,0.7701291447612203,16.33212989999447,27,0,00000 00001 00010 00011 00100 00101 00110 01000 01001 01010 01011 01100 01111 10000 10001 10010 10101 10110 10111 11000 11001 11010 11011 11100 11101 11110 11111
5,51,4,4096,8192,0.7876911614003921,16.32073649999802,29,0,00000 00001 00010 00011 00100 00110 00111 01000 01001 01010 01100 01101 01110 01111 10000 10001 10010 10011 10100 10101 10110 10111 11000 11010 11011 11100 11101 11110 11111
5,52,4,4096,8192,0.7725291518054407,15.745470599998953,22,0,00000 00001 00010 00011 00100 00101 00111 01000 01001 01110 01111 10000 10010 10100 10101 10111 11001 11011 11100 11101 11110 11111
5,53,4,4096,8192,0.7818301042830288,15.837767399993027,25,0,00000 00001 00010 00100 00101 00110 00111 01000 01010 01011 01100 01101 01111 10000 10001 10101 10110 10111 11001 11010 11011 11100 11101 11110 11111
5,54,4,4096,8192,0.7477646270854005,16.101935599988792,26,0,00000 00001 00010 00011 00100 00110 00111 01000 01010 01011 01101 01110 01111 10000 10010 10011 10100 10110 10111 11000 11010 11011 11100 11101 11110 11111
5,55,4,4096,8192,0.7838995892059509,16.11401950000436,27,0,00000 00001 00010 00011 00100 00101 00110 00111 01000 01001 01010 01011 01100 01101 01110 01111 10000 10001 10010 10011 10111 11000 11011 11100 11101 11110 11111
5,56,4,4096,8192,0.7623248989788841,15.736598599993158,23,0,00000 00001 00010 00011 00100 00110 01000 01001 01100 01101 01111 10000 10001 10010 10100 10101 10111 11010 11011 11100 11101 11110 11111
5,57,4,4096,8192,0.7794573598356058,16.12144270000863,27,0,00000 00001 00010 00011 00100 00101 01000 01001 01010 01011 01100 01101 01110 01111 10000 10001 10010 10011 10100 10110 10111 11000 11010 11011 11101 11110 11111
5,58,4,4096,8192,0.7981665378310178,15.972294500010321,25,0,00000 00001 00010 00011 00100 00111 01000 01001 01010 01011 01101 01110 01111 10000 10001 10010 10100 10110 10111 11000 11001 11011 11101 11110 11111
5,59,4,4096,8192,0.7376190885214615,15.743608200005838,23,0,00000 00001 00010 00011 00100 00101 00110 00111 01000 01100 01111 10000 10010 10101 10110 10111 11001 11010 11011 11100 11101 11110 11111
5,60,4,4096,8192,0.7409528602111473,15.942072399993776,21,0,00000 00001 00010 00100 01000 01001 01011 01101 01110 01111 10000 10010 10110 10111 11000 11010 11011 11100 11101 11110 11111
5,61,4,4096,8192,0.7636789478555152,16.775139199991827,24,0,00000 00001 00010 00100 00110 00111 01000 01011 01100 01110 01111 10000 10010 10100 10101 10110 10111 11000 11010 11011 11100 11101 11110 11111
5,62,4,4096,8192,0.7791574375111621,15.86936730000889,22,0,00000 00001 00010 00100 00110 01000 01010 01100 01110 01111 10000 10001 10100 10111 11000 11001 11010 11011 11100 11101 11110 11111
5,63,4,4096,8192,0.7622824862214663,16.175034300002153,26,0,00000 00001 00010 00011 00100 00101 00110 00111 01000 01011 01101 01110 01111 10000 10001 10010 10011 10111 11000 11001 11010 11011 11100 11101 11110 11111
