n,run_idx,phase1_shots,phase2_shots,fidelity,elapsed_s,support_size,support_hit,support_indices
3,62,8196,8196,0.9999677938174145,0.3673638740001479,2,1,000 111
3,63,8196,8196,0.9999764934803522,0.32114861300215125,2,1,000 111
3,64,8196,8196,0.99994946362703,0.2951520180067746,2,1,000 111
3,65,8196,8196,0.9999933279330436,0.32831619899661746,2,1,000 111
3,66,8196,8196,0.9999970822139802,0.30632609300664626,2,1,000 111
3,67,8196,8196,0.9999827149305625,0.29773596599989105,2,1,000 111
3,68,8196,8196,0.9999218344411965,0.30074908200185746,2,1,000 111
3,69,8196,8196,0.9999993834780763,0.32351845799712464,2,1,000 111
3,70,8196,8196,0.999990637081622,0.2943461069953628,2,1,000 111
3,71,8196,8196,0.9999982298867187,0.31989257100212853,2,1,000 111
3,72,8196,8196,0.9999493270773165,0.3131558320019394,2,1,000 111
3,73,8196,8196,0.9999828015698616,0.34526566800195724,2,1,000 111
3,74,8196,8196,0.9999728924642054,0.35753586200007703,2,1,000 111
3,75,8196,8196,0.9999995496795445,0.3458531460055383,2,1,000 111
3,76,8196,8196,0.9999978563221346,0.7356122929923004,2,1,000 111
3,77,8196,8196,0.9999996149779078,0.509990681995987,2,1,000 111
3,78,8196,8196,0.9999472948659621,0.5189539200073341,2,1,000 111
3,79,8196,8196,0.9999625096954485,0.48497443700034637,2,1,000 111
3,80,8196,8196,0.9999859316300027,0.42884838600002695,2,1,000 111
3,81,8196,8196,0.9999758350113065,0.38248579800711013,2,1,000 111
3,82,8196,8196,0.9999906957759754,0.3437029229971813,2,1,000 111
3,83,8196,8196,0.999949821507032,0.2984877279959619,2,1,000 111
3,84,8196,8196,0.999996870078363,0.3466879829938989,2,1,000 111
3,85,8196,8196,0.9999722335238961,0.3343735529924743,2,1,000 111
3,86,8196,8196,0.999999948643221,0.3697775670007104,2,1,000 111
3,87,8196,8196,0.9999999999999998,0.36970902601024136,2,1,000 111
3,88,8196,8196,0.9999780891532328,0.3242232099873945,2,1,000 111
3,89,8196,8196,0.9999847559297851,0.30262963600398507,2,1,000 111
3,90,8196,8196,0.9999702664516767,0.2980582579912152,2,1,000 111
3,91,8196,8196,0.9999937757955274,0.2998010520095704,2,1,000 111
3,92,8196,8196,0.9999944356569794,0.32158759799494874,2,1,000 111
3,93,8196,8196,0.9999793715847416,0.31450929898710456,2,1,000 111
3,94,8196,8196,0.9999984728246165,0.3351820690004388,2,1,000 111
3,95,8196,8196,0.999992666244179,0.34788815199863166,2,1,000 111
3,96,8196,8196,0.9999716295826899,0.3321294999914244,2,1,000 111
3,97,8196,8196,0.9999870447511675,0.32061316900944803,2,1,000 111
3,98,8196,8196,0.9999998183045451,0.32393293600762263,2,1,000 111
3,99,8196,8196,0.9999838742125141,0.3163132570043672,2,1,000 111
3,100,8196,8196,0.9999876189570586,0.3274834439944243,2,1,000 111
3,101,8196,8196,0.9999586244866197,0.309966353001073,2,1,000 111
3,102,8196,8196,0.999933169764157,0.3348750270088203,2,1,000 111
3,103,8196,8196,0.9999962562724805,0.30789879099756945,2,1,000 111
3,104,8196,8196,0.9999937438588351,0.33231133900699206,2,1,000 111
3,105,8196,8196,0.9998212503539,0.30529301799833775,2,1,000 111
3,106,8196,8196,0.9999895457618629,0.32487151300301775,2,1,000 111
3,107,8196,8196,0.9999891256550932,0.3244211770070251,2,1,000 111
3,108,8196,8196,0.999957671677749,0.312983258991153,2,1,000 111
3,109,8196,8196,0.9999993710399121,0.324190573010128,2,1,000 111
3,110,8196,8196,0.9999892041193074,0.31519402700359933,2,1,000 111
3,111,8196,8196,0.999999173553036,0.3174646190018393,2,1,000 111
3,112,8196,8196,0.999963116775461,0.32492370800173376,2,1,000 111
3,113,8196,8196,0.999949919102773,0.3033489080116851,2,1,000 111
3,114,8196,8196,0.9999985113357905,0.3193700510018971,2,1,000 111
3,115,8196,8196,0.999998834136626,0.3147626179998042,2,1,000 111
3,116,8196,8196,0.9999676381824131,0.30711459400481544,2,1,000 111
3,117,8196,8196,0.9999533133802595,0.3042937650025124,2,1,000 111
3,118,8196,8196,0.9999815431801604,0.47374358400702477,2,1,000 111
3,119,8196,8196,0.99999624605969,0.5806379309942713,2,1,000 111
3,120,8196,8196,0.9999805562685896,0.5360906300047645,2,1,000 111
3,121,8196,8196,0.9999959638621038,0.426881356004742,2,1,000 111
3,122,8196,8196,0.9999970822139804,0.4483146440034034,2,1,000 111
3,123,8196,8196,0.9999464751285368,0.3541493019874906,2,1,000 111
3,124,8196,8196,0.9999496806589627,0.39471643599972595,2,1,000 111
3,125,8196,8196,0.9999951767311717,0.35443715599831194,2,1,000 111
3,126,8196,8196,0.999967469962051,0.36795170200639404,2,1,000 111
3,127,8196,8196,0.9999991780425578,0.4100411069957772,2,1,000 111
4,0,8196,8196,0.9998839396104761,0.3434202939970419,2,1,0000 1111
4,1,8196,8196,0.9999728793359968,0.3468486290075816,2,1,0000 1111
4,2,8196,8196,0.9999983614958353,0.3417534250038443,2,1,0000 1111
4,3,8196,8196,0.999978089153233,0.32566638200660236,2,1,0000 1111
4,4,8196,8196,0.9999904409068245,0.3243331789999502,2,1,0000 1111
4,5,8196,8196,0.9999885558283301,0.3335016239871038,2,1,0000 1111
4,6,8196,8196,0.9999256049030812,0.3287891390064033,2,1,0000 1111
4,7,8196,8196,0.9999996648803077,0.3340557820047252,2,1,0000 1111
4,8,8196,8196,0.9999999992003015,0.3390367829997558,2,1,0000 1111
4,9,8196,8196,0.999894190254514,0.32762135099619627,2,1,0000 1111
4,10,8196,8196,0.999942849594125,0.30092829099157825,2,1,0000 1111
4,11,8196,8196,0.999983944175212,0.341247342992574,2,1,0000 1111
4,12,8196,8196,0.9999213299627678,0.31898062300751917,2,1,0000 1111
4,13,8196,8196,0.999990508326946,0.33716921499581076,2,1,0000 1111
4,14,8196,8196,0.999995728033043,0.28234339100890793,2,1,0000 1111
4,15,8196,8196,0.9999833193717909,0.345084902990493,2,1,0000 1111
4,16,8196,8196,0.9999942740615438,0.3070511190016987,2,1,0000 1111
4,17,8196,8196,0.9999972187819537,0.3164548370114062,2,1,0000 1111
4,18,8196,8196,0.999934926552201,0.3278911829984281,2,1,0000 1111
4,19,8196,8196,0.9999664091790474,0.30996004899498075,2,1,0000 1111
4,20,8196,8196,0.9999978563221346,0.31504604799556546,2,1,0000 1111
4,21,8196,8196,0.9999461704205892,0.33059953700285405,2,1,0000 1111
4,22,8196,8196,0.9999976739602253,0.32107629199163057,2,1,0000 1111
4,23,8196,8196,0.9999748014766242,0.32188721500278916,2,1,0000 1111
4,24,8196,8196,0.9999925760560342,0.2934698019962525,2,1,0000 1111
4,25,8196,8196,0.9999402001222826,0.33585269399918616,2,1,0000 1111
4,26,8196,8196,0.9999832154806897,0.316303172003245,2,1,0000 1111
4,27,8196,8196,0.9999228218058098,0.30228971599717624,2,1,0000 1111
4,28,8196,8196,0.9999159823091515,0.3385630660050083,2,1,0000 1111
4,29,8196,8196,0.9999985062369982,0.3453707320004469,2,1,0000 1111
4,30,8196,8196,0.9999874801958935,0.3406511670036707,2,1,0000 1111
4,31,8196,8196,0.9999461076049916,0.3333179979963461,2,1,0000 1111
4,32,8196,8196,0.9999817016289121,0.4768361640017247,2,1,0000 1111
4,33,8196,8196,0.999878796471312,0.5215103630034719,2,1,0000 1111
4,34,8196,8196,0.999993118612584,0.6152691230090568,2,1,0000 1111
4,35,8196,8196,0.9999995604042115,0.47430016500584316,2,1,0000 1111
4,36,8196,8196,0.9999987442295429,0.48152353600016795,2,1,0000 1111
4,37,8196,8196,0.9999733084995167,0.3898805919889128,2,1,0000 1111
4,38,8196,8196,0.9999948494472204,0.35604856901045423,2,1,0000 1111
4,39,8196,8196,0.9999974841549021,0.35659555399615783,2,1,0000 1111
4,40,8196,8196,0.9999967385585395,0.35563759999058675,2,1,0000 1111
4,41,8196,8196,0.99995187336412,0.35264767399348784,2,1,0000 1111
4,42,8196,8196,0.9999697895316889,0.36040130200854037,2,1,0000 1111
4,43,8196,8196,0.9999998907539526,0.36630759900435805,2,1,0000 1111
4,44,8196,8196,0.9999830010889088,0.36321575299371034,2,1,0000 1111
4,45,8196,8196,0.9999991626269277,0.34260055600316264,2,1,0000 1111
4,46,8196,8196,0.9999961501722607,0.3353822089993628,2,1,0000 1111
4,47,8196,8196,0.9999613208177984,0.33225712001149077,2,1,0000 1111
4,48,8196,8196,0.9999966233628712,0.3635771909903269,2,1,0000 1111
4,49,8196,8196,0.9999834108167142,0.33135595299245324,2,1,0000 1111
4,50,8196,8196,0.999975771259147,0.37194025599455927,2,1,0000 1111
4,51,8196,8196,0.9999874167212697,0.3525002219976159,2,1,0000 1111
4,52,8196,8196,0.9999341633105455,0.35684670899354387,2,1,0000 1111
4,53,8196,8196,0.9999935453738308,0.3509683260053862,2,1,0000 1111
4,54,8196,8196,0.9999999931290409,0.3305150579981273,2,1,0000 1111
4,55,8196,8196,0.9999948252797088,0.37203014599799644,2,1,0000 1111
4,56,8196,8196,0.9999900683604915,0.30999802600126714,2,1,0000 1111
4,57,8196,8196,0.9999986940329589,0.3282346799969673,2,1,0000 1111
4,58,8196,8196,0.9999913594313296,0.31239791499683633,2,1,0000 1111
4,59,8196,8196,0.99999443564956,0.32274894299916923,2,1,0000 1111
4,60,8196,8196,0.9999823281008762,0.33777158199518453,2,1,0000 1111
4,61,8196,8196,0.9999425083851912,0.30005593500391115,2,1,0000 1111
4,62,8196,8196,0.9999991644629376,0.33693318300356623,2,1,0000 1111
4,63,8196,8196,0.9999831454711632,0.34868711700255517,2,1,0000 1111
4,64,8196,8196,0.9999894426678128,0.331767313007731,2,1,0000 1111
4,65,8196,8196,0.9999796198019635,0.3192988829978276,2,1,0000 1111
4,66,8196,8196,0.9999729367147502,0.31850015600502957,2,1,0000 1111
4,67,8196,8196,0.9999833085677864,0.3416124229988782,2,1,0000 1111
4,68,8196,8196,0.9999746765945413,0.3299633879942121,2,1,0000 1111
4,69,8196,8196,0.9999087599677859,0.3375755820015911,2,1,0000 1111
4,70,8196,8196,0.9999952211411614,0.3712722080090316,2,1,0000 1111
4,71,8196,8196,0.9999995518692839,0.338547715000459,2,1,0000 1111
4,72,8196,8196,0.9999878272076596,0.3474098580045393,2,1,0000 1111
4,73,8196,8196,0.9999932160448638,0.5452354940061923,2,1,0000 1111
4,74,8196,8196,0.9999998823218464,0.5760475400020368,2,1,0000 1111
4,75,8196,8196,0.9999220246299955,0.3707990919938311,2,1,0000 1111
4,76,8196,8196,0.9999816180409495,0.4399553020048188,2,1,0000 1111
4,77,8196,8196,0.9999888207809211,0.5220233150030253,2,1,0000 1111
4,78,8196,8196,0.9999608321240951,0.4513903699989896,2,1,0000 1111
4,79,8196,8196,0.999999998300622,0.3649583350052126,2,1,0000 1111
4,80,8196,8196,0.9999867744986761,0.3212119759991765,2,1,0000 1111
4,81,8196,8196,0.9999605606257266,0.3640126490063267,2,1,0000 1111
4,82,8196,8196,0.9999830378423955,0.3071909329883056,2,1,0000 1111
4,83,8196,8196,0.9998923746969054,0.3222635369893396,2,1,0000 1111
4,84,8196,8196,0.9999812423601148,0.31580993700481486,2,1,0000 1111
4,85,8196,8196,0.9999975298261514,0.3322699080017628,2,1,0000 1111
4,86,8196,8196,0.9999026368911148,0.32163639600912575,2,1,0000 1111
4,87,8196,8196,0.9999450129065149,0.31019836400810163,2,1,0000 1111
4,88,8196,8196,0.9998388276699474,0.30902220599818975,2,1,0000 1111
4,89,8196,8196,0.9999998195374201,0.31825489399489015,2,1,0000 1111
4,90,8196,8196,0.9999779338206927,0.3190941859938903,2,1,0000 1111
4,91,8196,8196,0.9999565935285145,0.3281107520015212,2,1,0000 1111
4,92,8196,8196,0.9999994469416392,0.32121834000281524,2,1,0000 1111
4,93,8196,8196,0.9999581348528274,0.34355617000255734,2,1,0000 1111
4,94,8196,8196,0.9999872104365506,0.3619079719937872,2,1,0000 1111
4,95,8196,8196,0.9999463334001657,0.30724738200660795,2,1,0000 1111
4,96,8196,8196,0.9999920824676987,0.31198264099657536,2,1,0000 1111
4,97,8196,8196,0.9999769200103628,0.3137975040008314,2,1,0000 1111
4,98,8196,8196,0.9999998317034584,0.30659924099745695,2,1,0000 1111
4,99,8196,8196,0.9999501603300429,0.3303701050026575,2,1,0000 1111
4,100,8196,8196,0.9999288248031115,0.3368010120029794,2,1,0000 1111
4,101,8196,8196,0.9999912874382733,0.33275520800089,2,1,0000 1111
4,102,8196,8196,0.9999999982742587,0.3192814000067301,2,1,0000 1111
4,103,8196,8196,0.9999960892382281,0.3151358169998275,2,1,0000 1111
4,104,8196,8196,0.9999939852902752,0.2980694479920203,2,1,0000 1111
4,105,8196,8196,0.9999213909189263,0.41219421399000566,2,1,0000 1111
4,106,8196,8196,0.9999337925490812,0.3871767630043905,2,1,0000 1111
4,107,8196,8196,0.9998957362269567,0.3414445320086088,2,1,0000 1111
4,108,8196,8196,0.9999983849584966,0.32077943299373146,2,1,0000 1111
4,109,8196,8196,0.9998961959889215,0.3067499539902201,2,1,0000 1111
4,110,8196,8196,0.999997549406657,0.2817194610106526,2,1,0000 1111
4,111,8196,8196,0.9999696743406387,0.3025807609956246,2,1,0000 1111
4,112,8196,8196,0.9999933833910056,0.30992310600413475,2,1,0000 1111
4,113,8196,8196,0.9999988460874185,0.32905338700220454,2,1,0000 1111
4,114,8196,8196,0.999999938599847,0.34411097200063523,2,1,0000 1111
4,115,8196,8196,0.9999890577569772,0.4184325940004783,2,1,0000 1111
4,116,8196,8196,0.9999825539227138,0.7590050130093005,2,1,0000 1111
4,117,8196,8196,0.9999461731130804,0.5885833039938007,2,1,0000 1111
4,118,8196,8196,0.9999882291533434,0.6183136219915468,2,1,0000 1111
4,119,8196,8196,0.9999935041311092,0.4612339220038848,2,1,0000 1111
4,120,8196,8196,0.9999996271067665,0.3564175659994362,2,1,0000 1111
4,121,8196,8196,0.9999924475913181,0.3849294719984755,2,1,0000 1111
4,122,8196,8196,0.9999261240746481,0.4319022060080897,2,1,0000 1111
4,123,8196,8196,0.9999685603274405,0.43292776599992067,2,1,0000 1111
